Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,Revenue_in Thousands
2867,Men,Soccer,Mercurial Superfly,11,1.0,9936.58,0.0,0.0,2025-02-20,Online,Hyderabad,3190.43,0.0
2868,Women,Running,React Infinity,M,0.0,7379.45,0.0,0.0,2024/10/23,Retail,Delhi,-688.14,0.0
2869,Kids,Soccer,Premier III,M,4.0,6110.030000000001,0.0,0.0,26-07-2024,Online,Pune,1550.3,0.0
2870,Kids,Training,Metcon 7,M,1.0,9633.68,0.0,0.0,2024/10/05,Retail,Delhi,771.96,0.0
2871,Men,Training,Flex Trainer,M,1.0,2294.09,0.0,0.0,22-07-2025,Retail,Bangalore,1002.21,0.0
2872,Men,Basketball,Kyrie Flytrap,M,0.0,3953.13,0.0,0.0,2024-01-08,Online,Kolkata,3414.32,0.0
2874,Women,Soccer,Mercurial Superfly,L,0.0,6110.030000000001,0.01,0.0,2024-03-04,Retail,Delhi,-109.71,0.0
2875,Women,Lifestyle,Dunk Low,L,4.0,7401.53,0.0,0.0,2024/09/16,Retail,Bangalore,1559.28,0.0
2876,Kids,Lifestyle,Waffle One,Unknown,0.0,6110.030000000001,0.0,0.0,2024/08/21,Retail,Hyderabad,-94.98,0.0
2877,Women,Basketball,Kyrie Flytrap,Unknown,0.0,6110.030000000001,0.0,0.0,2024-12-08,Retail,Kolkata,3327.04,0.0
2879,Kids,Basketball,Zoom Freak,M,0.0,2831.62,0.0,0.0,03-02-2025,Retail,Bangalore,1053.25,0.0
2880,Kids,Basketball,Air Jordan,9,0.0,8132.33,0.63,0.0,19-05-2025,Retail,Delhi,191.67,0.0
2050,Kids,Basketball,Zoom Freak,6,3.0,6110.030000000001,0.0,0.0,30-06-2025,Retail,Kolkata,-1000.03,0.0
2883,Kids,Soccer,Premier III,Unknown,0.0,6110.030000000001,0.0,0.0,24-03-2025,Online,Delhi,1627.33,0.0
2884,Kids,Running,Pegasus Turbo,7,0.0,9897.0,0.0,0.0,10-05-2025,Online,Hyderabad,-156.47,0.0
2886,Kids,Running,Free RN,XL,0.0,8164.32,0.94,0.0,19-08-2024,Retail,Pune,286.3,0.0
2887,Women,Lifestyle,Waffle One,L,0.0,9292.33,0.0,0.0,2024-02-25,Online,Hyderabad,3747.95,0.0
2888,Kids,Running,Air Zoom,L,0.0,8956.73,1.17,0.0,2025/06/24,Online,Pune,2320.49,0.0
2889,Women,Basketball,Zoom Freak,M,0.0,6110.030000000001,1.23,0.0,2024/09/01,Online,Hyderabad,2447.88,0.0
2890,Men,Soccer,Phantom GT,L,0.0,6110.030000000001,0.0,0.0,23-05-2025,Retail,Bangalore,-147.78,0.0
2892,Women,Running,Free RN,M,4.0,6110.030000000001,0.0,0.0,2024-11-24,Online,Bangalore,-1195.79,0.0
2893,Women,Running,React Infinity,10,1.0,6110.030000000001,0.61,0.0,2025-04-01,Retail,Delhi,780.43,0.0
2894,Women,Lifestyle,Air Force 1,L,0.0,6110.030000000001,0.0,0.0,2024/11/20,Retail,Hyderabad,1796.17,0.0
2895,Kids,Running,React Infinity,Unknown,3.0,6110.030000000001,0.0,0.0,2024/08/03,Online,Pune,677.85,0.0
2896,Kids,Training,SuperRep Go,7,0.0,6252.51,0.47,0.0,15-02-2025,Online,Delhi,-1104.33,0.0
2899,Men,Basketball,LeBron 20,L,3.0,6531.36,0.0,0.0,2025-05-17,Online,Mumbai,-91.78,0.0
2006,Men,Lifestyle,Waffle One,XL,2.0,6110.030000000001,0.0,0.0,2023-09-26,Retail,Mumbai,-716.79,0.0
2902,Kids,Basketball,Kyrie Flytrap,10,0.0,8138.68,0.0,0.0,2025/05/13,Retail,Kolkata,2604.35,0.0
2903,Men,Soccer,Phantom GT,M,0.0,2735.54,0.0,0.0,2024/09/05,Retail,Delhi,2944.26,0.0
2904,Women,Soccer,Tiempo Legend,9,2.0,8644.67,0.54,7953.1,29-04-2025,Online,Bangalore,2711.75,7.9531
2905,Men,Running,React Infinity,M,0.0,5762.39,0.0,0.0,2025/07/15,Retail,Hyderabad,-584.1,0.0
2906,Women,Lifestyle,Waffle One,7,1.0,6110.030000000001,0.0,0.0,2024-08-25,Retail,Delhi,-291.45,0.0
2907,Men,Soccer,Premier III,L,0.0,8432.5,0.0,0.0,2024-02-25,Retail,Kolkata,3790.63,0.0
2908,Men,Running,Pegasus Turbo,M,0.0,6110.030000000001,0.53,0.0,22-11-2024,Retail,Hyderabad,-74.0,0.0
2909,Women,Running,Air Zoom,XL,0.0,7617.75,0.33,0.0,2024-08-20,Retail,Pune,-186.9,0.0
2910,Kids,Training,Flex Trainer,9,0.0,6110.030000000001,0.49,0.0,2025/04/15,Retail,Bangalore,1818.49,0.0
2911,Kids,Basketball,Zoom Freak,M,0.0,6110.030000000001,0.0,0.0,2023-10-26,Retail,Mumbai,927.88,0.0
2912,Kids,Running,React Infinity,XL,2.0,9839.63,0.98,393.59,2024-03-07,Online,Bangalore,1218.22,0.39359
2913,Women,Lifestyle,Dunk Low,8,0.0,6110.030000000001,0.3,0.0,25-06-2025,Online,Pune,-1036.78,0.0
2914,Men,Soccer,Tiempo Legend,L,0.0,7603.38,1.25,0.0,2025/03/25,Online,Mumbai,-950.86,0.0
2916,Kids,Lifestyle,Blazer Mid,XL,0.0,6110.030000000001,0.0,0.0,2024-08-05,Retail,Hyderabad,-1121.25,0.0
2917,Men,Soccer,Phantom GT,Unknown,1.0,3204.72,0.0,0.0,2024/12/21,Retail,Bangalore,1916.14,0.0
2918,Men,Training,SuperRep Go,M,0.0,6110.030000000001,0.0,0.0,2024/11/07,Retail,Mumbai,1398.13,0.0
2919,Men,Soccer,Premier III,M,0.0,7323.53,0.0,0.0,2025/04/01,Retail,Bangalore,488.37,0.0
2921,Kids,Training,Metcon 7,M,0.0,9092.33,0.39,0.0,13-01-2025,Retail,Bangalore,2826.57,0.0
2922,Kids,Soccer,Tiempo Legend,XL,2.0,6110.030000000001,1.2,0.0,16-01-2025,Online,Kolkata,3495.67,0.0
2026,Women,Soccer,Premier III,Unknown,0.0,6110.030000000001,0.0,0.0,2024/10/01,Retail,Mumbai,111.21,0.0
2928,Women,Lifestyle,Waffle One,6,3.0,6110.030000000001,0.0,0.0,07-09-2024,Online,Delhi,-1064.86,0.0
2929,Kids,Soccer,Tiempo Legend,M,0.0,6589.95,0.0,0.0,2024-04-01,Retail,Hyderabad,157.26,0.0
2930,Women,Basketball,Air Jordan,L,0.0,6110.030000000001,0.57,0.0,2024/12/20,Retail,Bangalore,819.42,0.0
2931,Men,Basketball,Zoom Freak,7,0.0,6110.030000000001,0.0,0.0,2023-08-25,Retail,Pune,3751.45,0.0
2932,Kids,Running,Air Zoom,12,0.0,6110.030000000001,0.35,0.0,2025/03/01,Online,Bangalore,-427.86,0.0
2933,Women,Training,ZoomX Invincible,Unknown,2.0,9501.17,0.0,0.0,2024-04-13,Retail,Hyderabad,1069.32,0.0
2934,Women,Basketball,LeBron 20,XL,-1.0,2370.91,0.0,0.0,2024-03-14,Online,Mumbai,3043.95,0.0
2935,Men,Lifestyle,Dunk Low,L,4.0,6110.030000000001,0.0,0.0,2024-05-13,Online,Hyderabad,478.07,0.0
2936,Women,Training,Flex Trainer,XL,1.0,6496.58,0.29,4612.57,2024-07-31,Retail,Pune,1933.1,4.61257
2938,Kids,Soccer,Phantom GT,L,1.0,6110.030000000001,0.0,0.0,14-01-2025,Online,Delhi,2596.64,0.0
2940,Women,Soccer,Premier III,L,-1.0,8412.43,0.0,0.0,2025/05/06,Retail,Hyderabad,-344.67,0.0
2941,Men,Lifestyle,Blazer Mid,XL,-1.0,9331.65,0.0,0.0,2025-05-02,Retail,Kolkata,492.35,0.0
2942,Women,Training,Flex Trainer,10,4.0,5222.39,0.57,8982.51,2025/04/16,Online,Bangalore,-68.53,8.98251
2943,Women,Training,SuperRep Go,7,-1.0,3390.0,0.0,0.0,2024/10/09,Retail,Mumbai,-429.78,0.0
2944,Women,Training,ZoomX Invincible,Unknown,0.0,9738.93,0.0,0.0,2024/10/06,Retail,Pune,261.36,0.0
2947,Women,Lifestyle,Blazer Mid,XL,0.0,4113.48,0.38,0.0,2024/12/04,Online,Mumbai,1604.63,0.0
2948,Men,Basketball,Kyrie Flytrap,6,0.0,6110.030000000001,0.16,0.0,2025/04/19,Online,Kolkata,1708.88,0.0
2949,Men,Running,React Infinity,M,0.0,6110.030000000001,0.49,0.0,2025-07-05,Online,Delhi,698.79,0.0
2952,Kids,Training,SuperRep Go,XL,0.0,5443.44,0.0,0.0,2024-09-13,Retail,Kolkata,2237.39,0.0
2049,Men,Training,Metcon 7,M,2.0,6110.030000000001,1.08,0.0,04-12-2024,Online,Bangalore,-400.59,0.0
2955,Kids,Basketball,LeBron 20,XL,0.0,9846.09,0.12,0.0,2024/07/30,Retail,Kolkata,2250.93,0.0
2956,Kids,Training,ZoomX Invincible,Unknown,4.0,6110.030000000001,0.86,0.0,2024-05-16,Online,Mumbai,3144.87,0.0
2957,Men,Basketball,Zoom Freak,XL,0.0,5348.89,0.47,0.0,19-11-2024,Online,Kolkata,753.26,0.0
2958,Women,Lifestyle,Blazer Mid,Unknown,4.0,7898.87,0.0,0.0,2025/05/07,Online,Mumbai,1097.55,0.0
2961,Kids,Soccer,Tiempo Legend,XL,0.0,6110.030000000001,0.0,0.0,2024-11-21,Retail,Mumbai,665.39,0.0
2963,Kids,Training,Flex Trainer,XL,0.0,6110.030000000001,0.0,0.0,10-06-2025,Retail,Bangalore,1172.39,0.0
2964,Kids,Basketball,Zoom Freak,Unknown,-1.0,6110.030000000001,0.0,0.0,2024-06-17,Online,Mumbai,995.42,0.0
2965,Men,Training,Metcon 7,XL,0.0,2171.48,0.0,0.0,28-04-2025,Retail,Bangalore,3079.48,0.0
2966,Kids,Training,Flex Trainer,8,3.0,6110.030000000001,0.0,0.0,2025-02-27,Online,Pune,333.36,0.0
2968,Kids,Training,Flex Trainer,XL,0.0,5283.1,0.0,0.0,24-01-2025,Retail,Bangalore,575.73,0.0
2969,Men,Training,ZoomX Invincible,M,0.0,6110.030000000001,0.0,0.0,19-07-2025,Online,Pune,2323.02,0.0
2971,Women,Lifestyle,Dunk Low,Unknown,0.0,9330.31,0.0,0.0,2024/11/10,Online,Pune,-610.6,0.0
2972,Women,Soccer,Phantom GT,M,0.0,6110.030000000001,0.0,0.0,2024/10/05,Online,Kolkata,1995.69,0.0
2973,Kids,Soccer,Phantom GT,XL,0.0,3347.42,0.0,0.0,31-10-2024,Online,Bangalore,2234.16,0.0
2975,Kids,Soccer,Mercurial Superfly,10,1.0,5037.43,0.0,0.0,2024/11/10,Online,Delhi,3279.17,0.0
2976,Men,Running,Pegasus Turbo,Unknown,0.0,6703.48,0.0,0.0,2024/08/08,Retail,Hyderabad,2966.44,0.0
2978,Women,Running,Air Zoom,Unknown,0.0,6110.030000000001,1.17,0.0,2025/04/14,Retail,Kolkata,-581.26,0.0
2981,Kids,Soccer,Premier III,M,4.0,5185.52,0.0,0.0,2025-01-10,Retail,Pune,2777.67,0.0
2982,Men,Lifestyle,Dunk Low,L,0.0,6110.030000000001,0.54,0.0,2025/06/07,Online,Kolkata,1541.73,0.0
2984,Men,Soccer,Phantom GT,XL,0.0,4343.12,0.0,0.0,2024/09/06,Online,Kolkata,3073.4,0.0
2985,Kids,Running,Free RN,Unknown,0.0,8996.05,0.48,0.0,2024-05-16,Online,Bangalore,3419.45,0.0
2986,Kids,Basketball,LeBron 20,M,0.0,6877.77,0.09,0.0,2025/04/10,Online,Pune,2303.27,0.0
2987,Women,Soccer,Premier III,L,0.0,6110.030000000001,0.0,0.0,08-08-2024,Online,Pune,2365.7,0.0
2009,Women,Lifestyle,Dunk Low,M,0.0,6481.4,0.84,0.0,26-07-2024,Retail,Bangalore,522.93,0.0
2989,Men,Soccer,Mercurial Superfly,M,1.0,6429.61,0.0,0.0,2024-02-14,Online,Bangalore,2459.52,0.0
2990,Kids,Basketball,Kyrie Flytrap,XL,0.0,2601.99,0.0,0.0,2024/09/23,Retail,Bangalore,570.47,0.0
2992,Men,Soccer,Premier III,L,0.0,6110.030000000001,0.0,0.0,24-10-2024,Online,Kolkata,2276.99,0.0
2993,Men,Soccer,Premier III,M,4.0,6110.030000000001,0.0,0.0,13-10-2024,Retail,Hyderabad,1770.74,0.0
2994,Women,Lifestyle,Air Force 1,11,0.0,2932.39,0.98,0.0,2024-12-07,Retail,Mumbai,2962.69,0.0
2996,Women,Basketball,Air Jordan,11,0.0,6110.030000000001,0.0,0.0,2025-07-01,Online,Pune,3753.82,0.0
2043,Women,Lifestyle,Waffle One,L,-1.0,6110.030000000001,0.0,0.0,2024-10-13,Retail,Mumbai,497.69,0.0
2998,Women,Training,Flex Trainer,Unknown,0.0,8835.27,0.76,0.0,05-06-2025,Online,Delhi,1637.2,0.0
3001,Men,Soccer,Premier III,L,0.0,6110.030000000001,0.0,0.0,2024-01-25,Online,Delhi,-362.26,0.0
3002,Women,Lifestyle,Waffle One,Unknown,4.0,6110.030000000001,0.0,0.0,2024-11-22,Retail,Delhi,3535.87,0.0
3003,Men,Basketball,Zoom Freak,XL,2.0,6110.030000000001,0.0,0.0,2023-08-03,Online,Bangalore,-646.26,0.0
3005,Women,Basketball,Zoom Freak,9,0.0,6110.030000000001,0.19,0.0,2025-04-23,Online,Delhi,3295.17,0.0
3007,Women,Soccer,Tiempo Legend,12,1.0,7680.16,1.23,-1766.44,2025/05/30,Online,Bangalore,-1076.72,-1.76644
3009,Men,Lifestyle,Waffle One,L,0.0,6110.030000000001,0.0,0.0,15-08-2024,Online,Bangalore,3724.01,0.0
3010,Women,Soccer,Tiempo Legend,Unknown,0.0,6110.030000000001,0.0,0.0,2025-05-05,Online,Pune,-311.32,0.0
3013,Kids,Basketball,Zoom Freak,XL,4.0,6110.030000000001,0.96,0.0,16-06-2025,Retail,Kolkata,1039.09,0.0
3014,Men,Running,Air Zoom,Unknown,0.0,6110.030000000001,0.0,0.0,30-01-2025,Retail,Hyderabad,-1004.97,0.0
3016,Women,Running,Air Zoom,M,0.0,8931.44,0.0,0.0,2024/08/31,Retail,Bangalore,868.59,0.0
3018,Kids,Soccer,Premier III,11,0.0,6110.030000000001,0.0,0.0,2024-08-22,Retail,Kolkata,3364.85,0.0
3019,Women,Running,Free RN,XL,0.0,9942.61,0.0,0.0,2023-12-19,Retail,Kolkata,1316.3,0.0
3021,Women,Soccer,Mercurial Superfly,6,4.0,6110.030000000001,0.42,0.0,2023-09-21,Retail,Hyderabad,3050.7,0.0
3022,Kids,Training,ZoomX Invincible,L,-1.0,4318.48,0.0,0.0,2025/05/14,Online,Delhi,271.37,0.0
3023,Kids,Basketball,Zoom Freak,Unknown,0.0,2493.28,0.0,0.0,2024-05-19,Retail,Delhi,708.93,0.0
3024,Kids,Running,Free RN,Unknown,0.0,6110.030000000001,1.04,0.0,2024/12/07,Online,Mumbai,-687.3,0.0
3025,Kids,Lifestyle,Blazer Mid,L,4.0,6110.030000000001,0.0,0.0,2024/08/25,Retail,Hyderabad,3005.88,0.0
3026,Women,Lifestyle,Blazer Mid,10,0.0,6110.030000000001,0.0,0.0,12-03-2025,Online,Bangalore,-127.25,0.0
3027,Women,Training,SuperRep Go,L,2.0,9593.27,0.0,0.0,25-10-2024,Retail,Delhi,-1038.79,0.0
3028,Kids,Running,Air Zoom,L,4.0,5837.53,0.0,0.0,29-01-2025,Retail,Kolkata,-471.86,0.0
3030,Men,Soccer,Mercurial Superfly,Unknown,3.0,6969.28,0.58,8781.29,2023-08-08,Online,Kolkata,98.19,8.78129
3031,Kids,Soccer,Premier III,M,4.0,8588.14,0.0,0.0,2023-10-11,Online,Kolkata,-117.68,0.0
3032,Men,Running,React Infinity,XL,0.0,6110.030000000001,0.0,0.0,16-01-2025,Online,Mumbai,450.75,0.0
3033,Men,Training,ZoomX Invincible,M,0.0,9397.68,0.74,0.0,2024-11-21,Retail,Hyderabad,313.58,0.0
3036,Kids,Lifestyle,Dunk Low,11,2.0,2879.09,0.0,0.0,2024/10/15,Retail,Hyderabad,1129.11,0.0
2033,Kids,Lifestyle,Waffle One,M,0.0,6110.030000000001,0.0,0.0,2025-01-22,Online,Kolkata,-679.74,0.0
3038,Kids,Lifestyle,Air Force 1,M,0.0,4195.03,0.0,0.0,2025-01-27,Retail,Delhi,1068.18,0.0
3039,Kids,Soccer,Premier III,10,0.0,5366.19,0.0,0.0,2024-03-17,Online,Pune,638.3,0.0
3040,Women,Lifestyle,Waffle One,XL,0.0,6110.030000000001,0.0,0.0,2024-08-12,Online,Hyderabad,3833.04,0.0
3041,Kids,Lifestyle,Waffle One,9,0.0,4884.55,0.0,0.0,2025/01/03,Online,Bangalore,-1182.29,0.0
3043,Men,Running,React Infinity,L,2.0,6110.030000000001,0.0,0.0,2025/04/11,Retail,Delhi,147.79,0.0
3046,Men,Basketball,Air Jordan,11,0.0,4597.23,0.0,0.0,2025/05/26,Online,Bangalore,3277.67,0.0
3047,Women,Basketball,Kyrie Flytrap,Unknown,3.0,6175.84,0.9,1852.75,14-10-2024,Online,Hyderabad,-960.94,1.85275
3048,Women,Lifestyle,Waffle One,6,1.0,6110.030000000001,0.23,0.0,2025-07-17,Retail,Hyderabad,517.17,0.0
3049,Kids,Lifestyle,Air Force 1,11,0.0,6110.030000000001,1.06,0.0,2025-06-22,Online,Pune,-156.45,0.0
3051,Men,Training,Metcon 7,M,0.0,6110.030000000001,0.0,0.0,2024-07-28,Online,Bangalore,166.42,0.0
3052,Kids,Running,React Infinity,M,0.0,9448.34,0.78,0.0,2025/03/03,Online,Delhi,-871.1,0.0
3053,Women,Lifestyle,Air Force 1,L,0.0,6323.09,1.0,0.0,2024-09-18,Retail,Mumbai,1283.62,0.0
3054,Men,Soccer,Premier III,M,0.0,6667.47,0.0,0.0,17-12-2024,Retail,Pune,-402.6,0.0
3057,Women,Soccer,Mercurial Superfly,Unknown,0.0,4244.95,0.0,0.0,2025-01-21,Retail,Bangalore,3693.98,0.0
3058,Men,Soccer,Phantom GT,M,-1.0,8048.66,0.0,0.0,2023-08-01,Retail,Kolkata,3860.59,0.0
3059,Women,Running,React Infinity,L,3.0,6110.030000000001,1.0,0.0,2025/06/19,Online,Hyderabad,3692.43,0.0
3060,Women,Running,Free RN,L,0.0,6110.030000000001,0.0,0.0,09-09-2024,Retail,Bangalore,-1137.29,0.0
3062,Women,Soccer,Phantom GT,Unknown,1.0,6936.34,0.46,3745.62,19-03-2025,Retail,Mumbai,1647.34,3.7456199999999997
3063,Kids,Running,Air Zoom,M,2.0,9676.61,0.0,0.0,20-04-2025,Online,Mumbai,3674.74,0.0
3064,Men,Soccer,Tiempo Legend,Unknown,0.0,6041.3,0.0,0.0,2024-01-11,Retail,Pune,-1048.54,0.0
3066,Kids,Training,ZoomX Invincible,L,0.0,6110.030000000001,0.0,0.0,2024-03-01,Online,Mumbai,1383.01,0.0
3067,Men,Lifestyle,Blazer Mid,9,4.0,6110.030000000001,0.0,0.0,2024-03-05,Retail,Hyderabad,1939.56,0.0
3068,Kids,Lifestyle,Air Force 1,L,4.0,4867.07,1.21,-4088.34,25-05-2025,Online,Delhi,2863.56,-4.0883400000000005
3069,Men,Training,Metcon 7,L,1.0,6110.030000000001,1.23,0.0,13-04-2025,Online,Hyderabad,-6.91,0.0
3071,Women,Running,Air Zoom,Unknown,0.0,5081.53,0.0,0.0,2023-10-21,Online,Mumbai,-663.86,0.0
3072,Men,Training,Flex Trainer,9,0.0,6110.030000000001,0.0,0.0,26-08-2024,Retail,Mumbai,2621.5,0.0
3073,Men,Training,ZoomX Invincible,Unknown,0.0,6110.030000000001,0.0,0.0,14-06-2025,Retail,Mumbai,1992.12,0.0
3075,Kids,Soccer,Premier III,L,0.0,6110.030000000001,0.91,0.0,2025-05-28,Retail,Mumbai,3594.94,0.0
3078,Men,Running,Free RN,M,1.0,2555.18,0.0,0.0,14-09-2024,Online,Delhi,1820.38,0.0
3079,Women,Running,React Infinity,L,0.0,6110.030000000001,0.0,0.0,2024-01-10,Retail,Bangalore,2815.43,0.0
3081,Kids,Training,Flex Trainer,6,0.0,8442.39,0.0,0.0,2025/02/10,Retail,Mumbai,3126.66,0.0
3082,Men,Training,Metcon 7,L,-1.0,6110.030000000001,0.0,0.0,2024/08/11,Online,Delhi,-65.96,0.0
3083,Kids,Training,ZoomX Invincible,XL,0.0,8535.31,0.0,0.0,2024/08/29,Retail,Delhi,1159.57,0.0
3087,Kids,Lifestyle,Waffle One,M,3.0,2765.77,0.0,0.0,08-01-2025,Retail,Bangalore,2785.94,0.0
3089,Women,Basketball,Zoom Freak,XL,0.0,8399.35,0.0,0.0,2025/05/31,Online,Mumbai,2967.22,0.0
3090,Women,Basketball,LeBron 20,Unknown,0.0,8187.65,1.01,0.0,2023-12-11,Retail,Pune,196.88,0.0
3091,Women,Basketball,Air Jordan,Unknown,1.0,8666.84,0.3,6066.79,13-02-2025,Online,Hyderabad,204.77,6.06679
3092,Kids,Training,Metcon 7,L,0.0,3005.37,0.0,0.0,09-03-2025,Retail,Kolkata,-288.77,0.0
3093,Women,Soccer,Tiempo Legend,10,3.0,6110.030000000001,0.0,0.0,29-06-2025,Retail,Kolkata,28.77,0.0
3094,Men,Basketball,Zoom Freak,Unknown,0.0,4731.54,0.0,0.0,2024-07-11,Online,Delhi,3485.33,0.0
3095,Men,Running,Free RN,L,0.0,9297.64,0.16,0.0,16-02-2025,Retail,Delhi,36.7,0.0
3096,Men,Training,ZoomX Invincible,Unknown,4.0,6110.030000000001,0.9,0.0,05-03-2025,Online,Hyderabad,20.31,0.0
3097,Men,Lifestyle,Blazer Mid,L,0.0,6110.030000000001,0.5,0.0,24-01-2025,Online,Hyderabad,3419.32,0.0
3098,Women,Basketball,Kyrie Flytrap,M,0.0,5562.46,0.0,0.0,14-04-2025,Retail,Kolkata,1090.52,0.0
3099,Women,Lifestyle,Waffle One,L,0.0,8462.09,0.08,0.0,2024/10/21,Online,Mumbai,1720.4,0.0
3100,Women,Training,ZoomX Invincible,7,4.0,6110.030000000001,0.97,0.0,2025/06/30,Retail,Mumbai,1861.15,0.0
2021,Men,Lifestyle,Blazer Mid,8,3.0,3723.21,0.0,0.0,22-06-2025,Online,Bangalore,-1133.4,0.0
3102,Kids,Basketball,LeBron 20,M,0.0,6110.030000000001,0.0,0.0,18-06-2025,Retail,Bangalore,-1117.98,0.0
3103,Kids,Lifestyle,Blazer Mid,Unknown,2.0,6110.030000000001,0.0,0.0,2025/01/06,Online,Mumbai,1567.18,0.0
3104,Men,Running,Free RN,L,0.0,7734.26,0.47,0.0,09-02-2025,Online,Bangalore,1921.82,0.0
3105,Women,Soccer,Phantom GT,L,4.0,6110.030000000001,0.57,0.0,30-11-2024,Online,Pune,3176.71,0.0
3106,Men,Running,Pegasus Turbo,Unknown,0.0,6110.030000000001,0.0,0.0,2025-03-09,Online,Bangalore,3276.53,0.0
3107,Men,Running,Pegasus Turbo,11,0.0,9572.44,0.0,0.0,08-03-2025,Retail,Hyderabad,-694.97,0.0
3108,Kids,Soccer,Phantom GT,M,-1.0,6110.030000000001,0.38,0.0,16-12-2024,Online,Mumbai,1350.25,0.0
3110,Men,Running,React Infinity,L,0.0,8431.55,0.0,0.0,2024/10/13,Retail,Mumbai,3977.41,0.0
3114,Women,Running,React Infinity,L,1.0,7627.37,0.0,0.0,2025-03-27,Retail,Bangalore,2752.18,0.0
3116,Kids,Basketball,Zoom Freak,M,3.0,6110.030000000001,0.06,0.0,21-11-2024,Retail,Kolkata,-236.15,0.0
3117,Men,Basketball,Air Jordan,M,0.0,6435.2,0.0,0.0,21-09-2024,Retail,Delhi,-1181.06,0.0
3119,Kids,Lifestyle,Air Force 1,Unknown,0.0,6110.030000000001,0.0,0.0,2023-08-12,Online,Hyderabad,3995.49,0.0
3121,Kids,Training,Flex Trainer,8,0.0,2514.0,0.69,0.0,2025-03-06,Online,Kolkata,1345.4,0.0
3123,Kids,Running,Free RN,L,0.0,9804.78,0.0,0.0,2025-05-26,Online,Pune,-965.5,0.0
3124,Kids,Soccer,Mercurial Superfly,Unknown,0.0,7538.96,0.0,0.0,2025-03-31,Online,Delhi,2407.4,0.0
3125,Kids,Soccer,Phantom GT,XL,2.0,6110.030000000001,0.7,0.0,2025/03/10,Online,Bangalore,1561.59,0.0
3126,Kids,Running,React Infinity,Unknown,0.0,6110.030000000001,0.0,0.0,2024-06-10,Online,Bangalore,2772.69,0.0
3127,Men,Training,ZoomX Invincible,XL,1.0,4614.33,0.47,2445.59,2024-10-07,Online,Pune,-440.44,2.44559
3129,Kids,Basketball,Kyrie Flytrap,XL,0.0,5732.66,0.0,0.0,2024-01-30,Retail,Delhi,3187.59,0.0
3130,Men,Basketball,Air Jordan,XL,0.0,3015.02,0.0,0.0,2025-05-16,Online,Pune,2868.91,0.0
3131,Kids,Training,SuperRep Go,10,0.0,5171.44,0.33,0.0,2025/05/27,Online,Pune,634.64,0.0
3132,Kids,Lifestyle,Dunk Low,Unknown,2.0,5073.69,0.0,0.0,12-07-2025,Online,Hyderabad,-1033.35,0.0
3133,Kids,Soccer,Mercurial Superfly,L,0.0,6110.030000000001,0.77,0.0,2024-04-15,Retail,Delhi,88.55,0.0
3134,Men,Basketball,Air Jordan,L,0.0,6110.030000000001,0.19,0.0,2025/05/14,Retail,Delhi,31.3,0.0
3135,Women,Soccer,Mercurial Superfly,XL,3.0,4009.47,1.21,-2525.97,28-08-2024,Online,Pune,2434.87,-2.5259699999999996
3137,Kids,Soccer,Premier III,Unknown,0.0,7176.21,0.0,0.0,2025-07-08,Online,Bangalore,659.4,0.0
3138,Kids,Lifestyle,Blazer Mid,L,0.0,3911.84,0.42,0.0,09-11-2024,Online,Hyderabad,3601.48,0.0
3140,Women,Lifestyle,Blazer Mid,L,0.0,6110.030000000001,1.03,0.0,2023-11-19,Retail,Bangalore,3855.21,0.0
3142,Kids,Soccer,Phantom GT,XL,0.0,6110.030000000001,0.0,0.0,12-10-2024,Online,Delhi,2520.02,0.0
3143,Men,Training,Flex Trainer,7,3.0,3938.59,0.98,236.32,2024/08/23,Online,Mumbai,635.39,0.23632
3144,Women,Running,Free RN,7,0.0,8613.08,0.0,0.0,2023-09-11,Retail,Hyderabad,-1049.73,0.0
3145,Women,Basketball,Air Jordan,9,0.0,3427.03,0.37,0.0,2025/02/02,Retail,Pune,2527.96,0.0
3146,Women,Soccer,Premier III,XL,1.0,6110.030000000001,0.0,0.0,2024-12-29,Retail,Hyderabad,1087.27,0.0
3147,Kids,Training,SuperRep Go,11,0.0,2579.36,0.0,0.0,13-03-2025,Online,Mumbai,939.38,0.0
3150,Women,Lifestyle,Dunk Low,Unknown,0.0,6110.030000000001,0.0,0.0,2024-10-04,Online,Kolkata,-848.63,0.0
3151,Men,Lifestyle,Air Force 1,L,0.0,6110.030000000001,0.0,0.0,19-07-2025,Online,Kolkata,2968.24,0.0
3153,Women,Training,SuperRep Go,Unknown,0.0,3693.3,0.0,0.0,2024/09/17,Online,Bangalore,1480.99,0.0
3154,Kids,Running,Free RN,L,2.0,6110.030000000001,0.95,0.0,21-04-2025,Online,Delhi,-1100.45,0.0
3156,Women,Soccer,Phantom GT,XL,0.0,6700.68,0.0,0.0,11-01-2025,Retail,Mumbai,611.81,0.0
3159,Women,Running,Air Zoom,10,-1.0,6110.030000000001,0.0,0.0,08-04-2025,Retail,Pune,2494.21,0.0
3160,Women,Basketball,Air Jordan,M,0.0,6110.030000000001,0.0,0.0,2024-07-25,Retail,Delhi,888.87,0.0
3161,Men,Running,React Infinity,Unknown,0.0,8369.3,0.0,0.0,04-07-2025,Online,Hyderabad,1663.79,0.0
